Date,Day,Weekend,Public_Holiday,Weather,Time_Slot,Product,Total_Quantity_Prepared,Quantity_Sold,Selling_Price,Revenue,Estimated_Cost,Profit,Payment_Mode,Platform,Net_Profit_Loss
03-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Usal Pav,9,6,35,210,310,-100,Cash,Offline,-140
03-04-2025,Thursday,No,No,Cloudy,8AM - 2PM,ButterMilk,5,3,15,45,45,0,Online,Zomato,-40
04-04-2025,Friday,No,No,Sunny,8AM - 2PM,Pohe,9,6,20,120,120,0,Cash,Offline,-40
04-04-2025,Friday,No,No,Sunny,8AM - 2PM,Tarri Pohe,4,2,30,60,82,-22,Online,Swiggy,-62
04-04-2025,Friday,No,No,Cloudy,8AM - 2PM,Misal Pav,4,2,40,80,97,-17,Online,Swiggy,-57
04-04-2025,Friday,No,No,Sunny,8AM - 2PM,Vada Pav,8,5,15,75,75,0,Cash,Offline,-40
04-04-2025,Friday,No,No,Sunny,8AM - 2PM,Bhaji Pav,2,1,15,15,15,0,OnlinePaytm,Offline,-40
04-04-2025,Friday,No,No,Cloudy,8AM - 2PM,Pattice,2,1,15,15,15,0,Online,Swiggy,-40
04-04-2025,Friday,No,No,Sunny,8AM - 2PM,Chai,8,5,6,30,40,-10,Cash,Offline,-50
04-04-2025,Friday,No,No,Sunny,8AM - 2PM,Bhaji Plate,4,2,20,40,59,-19,OnlinePaytm,Offline,-59
04-04-2025,Friday,No,No,Sunny,8AM - 2PM,Vada Misal,5,3,50,150,203,-53,Cash,Offline,-93
04-04-2025,Friday,No,No,Sunny,8AM - 2PM,Usal Pav,5,3,35,105,136,-31,OnlinePaytm,Offline,-71
04-04-2025,Friday,No,No,Sunny,8AM - 2PM,ButterMilk,2,1,15,15,15,0,Cash,Offline,-40
05-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Pohe,14,12,20,240,168,72,Cash,Offline,32
05-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Tarri Pohe,18,16,30,480,346,134,OnlinePaytm,Offline,94
05-04-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Misal Pav,8,7,40,280,210,70,Online,Zomato,30
05-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Pav,17,15,15,225,164,61,Online,Zomato,21
05-04-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Bhaji Pav,8,7,15,105,76,29,Cash,Offline,-11
05-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Pattice,8,7,15,105,78,27,Online,Zomato,-13
05-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Chai,10,9,6,54,30,24,OnlinePaytm,Offline,-16
05-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,11,10,20,200,140,60,Cash,Offline,20
05-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Misal,9,8,50,400,304,96,Cash,Offline,56
05-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Usal Pav,15,13,35,455,337,118,OnlinePaytm,Offline,78
05-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,ButterMilk,4,3,15,45,27,18,Cash,Offline,-22
06-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Pohe,20,18,20,360,252,108,Cash,Offline,68
06-04-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Tarri Pohe,13,11,30,330,238,92,OnlinePaytm,Offline,52
06-04-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Misal Pav,12,10,40,400,300,100,OnlinePaytm,Offline,60
06-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Pav,11,10,15,150,110,41,Cash,Offline,1
06-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,9,8,15,120,86,34,Cash,Offline,-6
06-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Pattice,11,9,15,135,100,35,OnlinePaytm,Offline,-5
06-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Chai,21,18,6,108,59,49,Online,Zomato,9
06-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,6,5,20,100,70,30,Cash,Offline,-10
06-04-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Vada Misal,11,10,50,500,380,120,OnlinePaytm,Offline,80
06-04-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Usal Pav,8,7,35,245,181,64,Cash,Offline,24
06-04-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,ButterMilk,9,8,15,120,72,48,Online,Swiggy,8
07-04-2025,Monday,No,No,Sunny,8AM - 2PM,Pohe,10,7,20,140,203,-63,Online,Zomato,-103
07-04-2025,Monday,No,No,Cloudy,8AM - 2PM,Tarri Pohe,4,2,30,60,60,0,Cash,Offline,-40
07-04-2025,Monday,No,No,Sunny,8AM - 2PM,Misal Pav,5,3,40,120,154,-34,Cash,Offline,-74
07-04-2025,Monday,No,No,Sunny,8AM - 2PM,Vada Pav,11,6,15,90,127,-37,Online,Zomato,-77
07-04-2025,Monday,No,No,Sunny,8AM - 2PM,Bhaji Pav,4,2,15,30,30,0,Cash,Offline,-40
07-04-2025,Monday,No,No,Cloudy,8AM - 2PM,Pattice,3,2,15,30,39,-9,Cash,Offline,-49
07-04-2025,Monday,No,No,Cloudy,8AM - 2PM,Chai,9,6,6,36,36,0,Cash,Offline,-40
07-04-2025,Monday,No,No,Cloudy,8AM - 2PM,Bhaji Plate,5,3,20,60,76,-16,Cash,Offline,-56
07-04-2025,Monday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,50,0,OnlinePaytm,Offline,-40
07-04-2025,Monday,No,No,Sunny,8AM - 2PM,Usal Pav,5,3,35,105,143,-38,Cash,Offline,-78
07-04-2025,Monday,No,No,Sunny,8AM - 2PM,ButterMilk,2,1,15,15,21,-6,Cash,Offline,-46
08-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Pohe,14,8,20,160,202,-42,OnlinePaytm,Offline,-82
08-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,10,6,30,180,241,-61,OnlinePaytm,Offline,-101
08-04-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Misal Pav,9,5,40,200,241,-41,Cash,Offline,-81
08-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Vada Pav,8,5,15,75,97,-22,OnlinePaytm,Offline,-62
08-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,2,1,15,15,22,-7,Online,Swiggy,-47
08-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Pattice,5,3,15,45,45,0,OnlinePaytm,Offline,-40
08-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Chai,13,9,6,54,54,0,OnlinePaytm,Offline,-40
08-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,5,3,20,60,60,0,Online,Zomato,-40
08-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Vada Misal,4,2,50,100,136,-36,OnlinePaytm,Offline,-76
08-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Usal Pav,6,4,35,140,183,-43,OnlinePaytm,Offline,-83
08-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,ButterMilk,2,1,15,15,22,-7,Cash,Offline,-47
09-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Pohe,10,7,20,140,140,0,Online,Swiggy,-40
09-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,7,4,30,120,120,0,Cash,Offline,-40
09-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Misal Pav,5,3,40,120,168,-48,Cash,Offline,-88
09-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Vada Pav,11,7,15,105,148,-43,Cash,Offline,-83
09-04-2025,Wednesday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,6,4,15,60,60,0,Cash,Offline,-40
09-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Pattice,2,1,15,15,15,0,OnlinePaytm,Offline,-40
09-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Chai,13,8,6,48,48,0,OnlinePaytm,Offline,-40
09-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,4,2,20,40,55,-15,Cash,Offline,-55
09-04-2025,Wednesday,No,No,Cloudy,8AM - 2PM,Vada Misal,2,1,50,50,61,-11,Online,Swiggy,-51
09-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Usal Pav,4,2,35,70,102,-32,Cash,Offline,-72
09-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,ButterMilk,4,2,15,30,40,-10,Cash,Offline,-50
10-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Pohe,12,7,20,140,209,-69,OnlinePaytm,Offline,-109
10-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Tarri Pohe,6,4,30,120,145,-25,OnlinePaytm,Offline,-65
10-04-2025,Thursday,No,No,Cloudy,8AM - 2PM,Misal Pav,8,5,40,200,272,-72,OnlinePaytm,Offline,-112
10-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Vada Pav,10,6,15,90,124,-34,OnlinePaytm,Offline,-74
10-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Pav,2,1,15,15,22,-7,Cash,Offline,-47
10-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Pattice,4,2,15,30,40,-10,Cash,Offline,-50
10-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Chai,15,9,6,54,54,0,Cash,Offline,-40
10-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Plate,7,4,20,80,106,-26,Online,Swiggy,-66
10-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Vada Misal,3,2,50,100,137,-37,OnlinePaytm,Offline,-77
10-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Usal Pav,10,6,35,210,210,0,OnlinePaytm,Offline,-40
10-04-2025,Thursday,No,No,Sunny,8AM - 2PM,ButterMilk,4,2,15,30,37,-7,Cash,Offline,-47
11-04-2025,Friday,No,No,Sunny,8AM - 2PM,Pohe,10,6,20,120,163,-43,Cash,Offline,-83
11-04-2025,Friday,No,No,Sunny,8AM - 2PM,Tarri Pohe,3,2,30,60,60,0,OnlinePaytm,Offline,-40
11-04-2025,Friday,No,No,Sunny,8AM - 2PM,Misal Pav,5,3,40,120,152,-32,Cash,Offline,-72
11-04-2025,Friday,No,No,Sunny,8AM - 2PM,Vada Pav,13,9,15,135,172,-37,Online,Zomato,-77
11-04-2025,Friday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,2,1,15,15,21,-6,OnlinePaytm,Offline,-46
11-04-2025,Friday,No,No,Sunny,8AM - 2PM,Pattice,2,1,15,15,15,0,OnlinePaytm,Offline,-40
11-04-2025,Friday,No,No,Cloudy,8AM - 2PM,Chai,10,7,6,42,58,-16,OnlinePaytm,Offline,-56
11-04-2025,Friday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,20,0,Online,Swiggy,-40
11-04-2025,Friday,No,No,Sunny,8AM - 2PM,Vada Misal,3,2,50,100,128,-28,Online,Zomato,-68
11-04-2025,Friday,No,No,Sunny,8AM - 2PM,Usal Pav,12,7,35,245,357,-112,OnlinePaytm,Offline,-152
11-04-2025,Friday,No,No,Cloudy,8AM - 2PM,ButterMilk,2,1,15,15,19,-4,Online,Zomato,-44
12-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Pohe,21,19,20,380,266,114,OnlinePaytm,Offline,74
12-04-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Tarri Pohe,11,9,30,270,194,76,Cash,Offline,36
12-04-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Misal Pav,14,12,40,480,360,120,Online,Swiggy,80
12-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Pav,10,9,15,135,99,36,OnlinePaytm,Offline,-4
12-04-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Bhaji Pav,14,13,15,195,140,55,OnlinePaytm,Offline,15
12-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Pattice,11,10,15,150,111,39,Online,Swiggy,-1
12-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Chai,19,17,6,102,56,46,Cash,Offline,6
12-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,4,3,20,60,42,18,Online,Swiggy,-22
12-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Misal,14,12,50,600,456,144,Cash,Offline,104
12-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Usal Pav,16,14,35,490,363,127,Online,Swiggy,87
12-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,ButterMilk,4,3,15,45,27,18,Cash,Offline,-22
13-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Pohe,29,27,20,540,378,162,OnlinePaytm,Offline,122
13-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Tarri Pohe,22,19,30,570,410,160,Cash,Offline,120
13-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Misal Pav,9,8,40,320,240,80,OnlinePaytm,Offline,40
13-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Pav,16,14,15,210,153,57,Cash,Offline,17
13-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,13,11,15,165,119,46,OnlinePaytm,Offline,6
13-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Pattice,16,14,15,210,155,55,Cash,Offline,15
13-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Chai,26,23,6,138,76,62,Cash,Offline,22
13-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,3,2,20,40,28,12,OnlinePaytm,Offline,-28
13-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Misal,7,6,50,300,228,72,Cash,Offline,32
13-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Usal Pav,9,8,35,280,207,73,Cash,Offline,33
13-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,ButterMilk,7,6,15,90,54,36,OnlinePaytm,Offline,-4
14-04-2025,Monday,No,Yes,Cloudy,8AM - 2PM,Pohe,15,14,20,280,196,84,Online,Swiggy,44
14-04-2025,Monday,No,Yes,Sunny,8AM - 2PM,Tarri Pohe,7,6,30,180,130,50,Online,Zomato,10
14-04-2025,Monday,No,Yes,Sunny,8AM - 2PM,Misal Pav,13,11,40,440,330,110,OnlinePaytm,Offline,70
14-04-2025,Monday,No,Yes,Sunny,8AM - 2PM,Vada Pav,12,10,15,150,110,41,OnlinePaytm,Offline,1
14-04-2025,Monday,No,Yes,Sunny,8AM - 2PM,Bhaji Pav,8,7,15,105,76,29,Online,Swiggy,-11
14-04-2025,Monday,No,Yes,Cloudy,8AM - 2PM,Pattice,7,6,15,90,67,23,OnlinePaytm,Offline,-17
14-04-2025,Monday,No,Yes,Cloudy,8AM - 2PM,Chai,11,9,6,54,30,24,OnlinePaytm,Offline,-16
14-04-2025,Monday,No,Yes,Sunny,8AM - 2PM,Bhaji Plate,4,3,20,60,42,18,Online,Zomato,-22
14-04-2025,Monday,No,Yes,Cloudy,8AM - 2PM,Vada Misal,8,7,50,350,266,84,OnlinePaytm,Offline,44
14-04-2025,Monday,No,Yes,Sunny,8AM - 2PM,Usal Pav,10,9,35,315,233,82,Online,Swiggy,42
14-04-2025,Monday,No,Yes,Sunny,8AM - 2PM,ButterMilk,4,3,15,45,27,18,OnlinePaytm,Offline,-22
15-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Pohe,13,8,20,160,207,-47,OnlinePaytm,Offline,-87
15-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,4,2,30,60,87,-27,Online,Zomato,-67
15-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Misal Pav,6,3,40,120,162,-42,Online,Swiggy,-82
15-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Vada Pav,13,8,15,120,165,-45,Cash,Offline,-85
15-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,2,1,15,15,15,0,OnlinePaytm,Offline,-40
15-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Pattice,2,1,15,15,15,0,Cash,Offline,-40
15-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Chai,11,6,6,36,44,-8,OnlinePaytm,Offline,-48
15-04-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Bhaji Plate,2,1,20,20,28,-8,OnlinePaytm,Offline,-48
15-04-2025,Tuesday,No,No,Sunny,8AM - 2PM,Vada Misal,5,3,50,150,150,0,Cash,Offline,-40
15-04-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Usal Pav,7,5,35,175,254,-79,Online,Zomato,-119
15-04-2025,Tuesday,No,No,Cloudy,8AM - 2PM,ButterMilk,4,3,15,45,45,0,Cash,Offline,-40
16-04-2025,Wednesday,No,No,Cloudy,8AM - 2PM,Pohe,11,6,20,120,120,0,OnlinePaytm,Offline,-40
16-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,8,5,30,150,150,0,OnlinePaytm,Offline,-40
16-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Misal Pav,8,6,40,240,330,-90,Cash,Offline,-130
16-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Vada Pav,8,5,15,75,75,0,Cash,Offline,-40
16-04-2025,Wednesday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,4,2,15,30,43,-13,Cash,Offline,-53
16-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Pattice,6,3,15,45,64,-19,OnlinePaytm,Offline,-59
16-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Chai,12,8,6,48,72,-24,Online,Swiggy,-64
16-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,6,4,20,80,80,0,Cash,Offline,-40
16-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Vada Misal,3,2,50,100,136,-36,OnlinePaytm,Offline,-76
16-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Usal Pav,3,2,35,70,70,0,Cash,Offline,-40
16-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,ButterMilk,2,1,15,15,22,-7,Online,Swiggy,-47
17-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Pohe,11,7,20,140,140,0,Cash,Offline,-40
17-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Tarri Pohe,7,5,30,150,217,-67,Online,Swiggy,-107
17-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Misal Pav,8,5,40,200,254,-54,OnlinePaytm,Offline,-94
17-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Vada Pav,7,5,15,75,107,-32,Cash,Offline,-72
17-04-2025,Thursday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,4,2,15,30,37,-7,OnlinePaytm,Offline,-47
17-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Pattice,7,4,15,60,60,0,OnlinePaytm,Offline,-40
17-04-2025,Thursday,No,No,Cloudy,8AM - 2PM,Chai,15,9,6,54,54,0,OnlinePaytm,Offline,-40
17-04-2025,Thursday,No,No,Cloudy,8AM - 2PM,Bhaji Plate,3,2,20,40,40,0,Cash,Offline,-40
17-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,69,-19,OnlinePaytm,Offline,-59
17-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Usal Pav,5,3,35,105,139,-34,OnlinePaytm,Offline,-74
17-04-2025,Thursday,No,No,Sunny,8AM - 2PM,ButterMilk,5,3,15,45,45,0,Online,Zomato,-40
18-04-2025,Friday,No,No,Sunny,8AM - 2PM,Pohe,11,7,20,140,185,-45,Cash,Offline,-85
18-04-2025,Friday,No,No,Sunny,8AM - 2PM,Tarri Pohe,6,4,30,120,120,0,OnlinePaytm,Offline,-40
18-04-2025,Friday,No,No,Cloudy,8AM - 2PM,Misal Pav,5,3,40,120,144,-24,OnlinePaytm,Offline,-64
18-04-2025,Friday,No,No,Cloudy,8AM - 2PM,Vada Pav,7,5,15,75,102,-27,Cash,Offline,-67
18-04-2025,Friday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,5,3,15,45,65,-20,Online,Swiggy,-60
18-04-2025,Friday,No,No,Sunny,8AM - 2PM,Pattice,2,1,15,15,22,-7,Cash,Offline,-47
18-04-2025,Friday,No,No,Sunny,8AM - 2PM,Chai,9,6,6,36,47,-11,OnlinePaytm,Offline,-51
18-04-2025,Friday,No,No,Cloudy,8AM - 2PM,Bhaji Plate,2,1,20,20,25,-5,OnlinePaytm,Offline,-45
18-04-2025,Friday,No,No,Sunny,8AM - 2PM,Vada Misal,3,2,50,100,139,-39,Cash,Offline,-79
18-04-2025,Friday,No,No,Sunny,8AM - 2PM,Usal Pav,5,3,35,105,137,-32,Cash,Offline,-72
18-04-2025,Friday,No,No,Sunny,8AM - 2PM,ButterMilk,3,2,15,30,42,-12,Online,Swiggy,-52
19-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Pohe,21,18,20,360,252,108,Online,Swiggy,68
19-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Tarri Pohe,6,5,30,150,108,42,OnlinePaytm,Offline,2
19-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Misal Pav,6,5,40,200,150,50,Cash,Offline,10
19-04-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Vada Pav,11,10,15,150,110,41,Cash,Offline,1
19-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,9,7,15,105,76,29,OnlinePaytm,Offline,-11
19-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Pattice,4,3,15,45,33,12,OnlinePaytm,Offline,-28
19-04-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Chai,10,9,6,54,30,24,OnlinePaytm,Offline,-16
19-04-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Bhaji Plate,6,5,20,100,70,30,OnlinePaytm,Offline,-10
19-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Misal,8,7,50,350,266,84,OnlinePaytm,Offline,44
19-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Usal Pav,7,6,35,210,155,55,Cash,Offline,15
19-04-2025,Saturday,Yes,No,Sunny,8AM - 2PM,ButterMilk,5,4,15,60,36,24,OnlinePaytm,Offline,-16
20-04-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Pohe,15,13,20,260,182,78,OnlinePaytm,Offline,38
20-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Tarri Pohe,6,5,30,150,108,42,Cash,Offline,2
20-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Misal Pav,5,4,40,160,120,40,Online,Swiggy,0
20-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Pav,16,14,15,210,153,57,OnlinePaytm,Offline,17
20-04-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Bhaji Pav,6,5,15,75,54,21,Cash,Offline,-19
20-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Pattice,4,3,15,45,33,12,Online,Zomato,-28
20-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Chai,18,16,6,96,53,43,Cash,Offline,3
20-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,4,3,20,60,42,18,Cash,Offline,-22
20-04-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Vada Misal,7,6,50,300,228,72,Online,Swiggy,32
20-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Usal Pav,11,10,35,350,259,91,OnlinePaytm,Offline,51
20-04-2025,Sunday,Yes,No,Sunny,8AM - 2PM,ButterMilk,6,5,15,75,45,30,Cash,Offline,-10
21-04-2025,Monday,No,No,Sunny,8AM - 2PM,Pohe,11,8,20,160,160,0,Cash,Offline,-40
21-04-2025,Monday,No,No,Cloudy,8AM - 2PM,Tarri Pohe,10,6,30,180,225,-45,Online,Swiggy,-85
21-04-2025,Monday,No,No,Sunny,8AM - 2PM,Misal Pav,8,5,40,200,272,-72,Cash,Offline,-112
21-04-2025,Monday,No,No,Sunny,8AM - 2PM,Vada Pav,7,5,15,75,108,-33,OnlinePaytm,Offline,-73
21-04-2025,Monday,No,No,Sunny,8AM - 2PM,Bhaji Pav,2,1,15,15,15,0,Online,Swiggy,-40
21-04-2025,Monday,No,No,Sunny,8AM - 2PM,Pattice,6,4,15,60,60,0,Cash,Offline,-40
21-04-2025,Monday,No,No,Sunny,8AM - 2PM,Chai,13,8,6,48,48,0,OnlinePaytm,Offline,-40
21-04-2025,Monday,No,No,Sunny,8AM - 2PM,Bhaji Plate,5,3,20,60,86,-26,Cash,Offline,-66
21-04-2025,Monday,No,No,Cloudy,8AM - 2PM,Vada Misal,4,2,50,100,121,-21,OnlinePaytm,Offline,-61
21-04-2025,Monday,No,No,Sunny,8AM - 2PM,Usal Pav,5,3,35,105,148,-43,Cash,Offline,-83
21-04-2025,Monday,No,No,Sunny,8AM - 2PM,ButterMilk,3,2,15,30,30,0,Online,Swiggy,-40
23-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Pohe,15,9,20,180,264,-84,Cash,Offline,-124
23-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,8,5,30,150,150,0,Cash,Offline,-40
23-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Misal Pav,9,5,40,200,265,-65,Online,Swiggy,-105
23-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Vada Pav,10,7,15,105,148,-43,OnlinePaytm,Offline,-83
23-04-2025,Wednesday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,4,2,15,30,38,-8,Cash,Offline,-48
23-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Pattice,4,2,15,30,40,-10,Online,Zomato,-50
23-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Chai,10,6,6,36,44,-8,Cash,Offline,-48
23-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,6,4,20,80,97,-17,Cash,Offline,-57
23-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Vada Misal,7,4,50,200,281,-81,Cash,Offline,-121
23-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,Usal Pav,6,4,35,140,184,-44,Online,Zomato,-84
23-04-2025,Wednesday,No,No,Sunny,8AM - 2PM,ButterMilk,3,2,15,30,37,-7,Online,Zomato,-47
24-04-2025,Thursday,No,No,Cloudy,8AM - 2PM,Pohe,8,5,20,100,120,-20,Online,Swiggy,-60
24-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Tarri Pohe,6,4,30,120,120,0,Online,Swiggy,-40
24-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Misal Pav,7,4,40,160,196,-36,Online,Swiggy,-76
24-04-2025,Thursday,No,No,Cloudy,8AM - 2PM,Vada Pav,10,6,15,90,123,-33,OnlinePaytm,Offline,-73
24-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Pav,5,3,15,45,61,-16,OnlinePaytm,Offline,-56
24-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Pattice,2,1,15,15,22,-7,Online,Zomato,-47
24-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Chai,9,6,6,36,36,0,Cash,Offline,-40
24-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,27,-7,Online,Zomato,-47
24-04-2025,Thursday,No,No,Sunny,8AM - 2PM,Vada Misal,4,3,50,150,150,0,Cash,Offline,-40
